3,1
No,1
77,1
1,1
0,1
125,1
304,1
0,1
0,1
162,1
1,1
0,1
2,1
3,1
2,1
No,1
35,1
1,1
0,1
126,1
282,1
0,1
0,1
156,1
1,1
0,1
2,1
0,1
3,1
No,1
70,1
1,1
2,1
160,1
269,1
0,1
1,1
112,1
1,1
2.9,1
1,1
1,1
3,1
No,1
59,1
0,1
0,1
174,1
249,1
0,1
1,1
143,1
1,1
0,1
1,1
0,1
2,1
No,1
64,1
1,1
0,1
145,1
212,1
0,1
0,1
132,1
0,1
2,1
1,1
2,1
1,1
No,1
57,1
1,1
0,1
152,1
274,1
0,1
1,1
88,1
1,1
1.2,1
1,1
1,1
3,1
No,1
56,1
1,1
0,1
132,1
184,1
0,1
0,1
105,1
1,1
2.1,1
1,1
1,1
1,1
No,1
48,1
1,1
0,1
124,1
274,1
0,1
0,1
166,1
0,1
0.5,1
1,1
0,1
3,1
No,1
56,1
0,1
0,1
134,1
409,1
0,1
0,1
150,1
1,1
1.9,1
1,1
2,1
3,1
No,1
66,1
1,1
1,1
160,1
246,1
0,1
1,1
120,1
1,1
0,1
1,1
3,1
1,1
No,1
54,1
1,1
1,1
192,1
283,1
0,1
0,1
195,1
0,1
0,1
2,1
1,1
3,1
No,1
69,1
1,1
2,1
140,1
254,1
0,1
0,1
146,1
0,1
2,1
1,1
3,1
3,1
No,1
51,1
1,1
0,1
140,1
298,1
0,1
1,1
122,1
1,1
4.2,1
1,1
3,1
3,1
No,1
43,1
1,1
0,1
132,1
247,1
1,1
0,1
143,1
1,1
0.1,1
1,1
4,1
3,1
No,1
62,1
0,1
0,1
138,1
294,1
1,1
1,1
106,1
0,1
1.9,1
1,1
3,1
2,1
No,1
67,1
1,1
0,1
100,1
299,1
0,1
0,1
125,1
1,1
0.9,1
1,1
2,1
2,1
No,1
59,1
1,1
3,1
160,1
273,1
0,1
0,1
125,1
0,1
0,1
2,1
0,1
2,1
No,1
45,1
1,1
0,1
142,1
309,1
0,1
0,1
147,1
1,1
0,1
1,1
3,1
3,1
No,1
58,1
1,1
0,1
128,1
259,1
0,1
0,1
130,1
1,1
3,1
1,1
2,1
3,1
No,1
50,1
1,1
0,1
144,1
200,1
0,1
0,1
126,1
1,1
0.9,1
1,1
0,1
3,1
No,1
62,1
0,1
0,1
150,1
244,1
0,1
1,1
154,1
1,1
1.4,1
1,1
0,1
2,1
No,1
38,1
1,1
3,1
120,1
231,1
0,1
1,1
182,1
1,1
3.8,1
1,1
0,1
3,1
No,1
66,1
0,1
0,1
178,1
228,1
1,1
1,1
165,1
1,1
1,1
1,1
2,1
3,1
No,1
52,1
1,1
0,1
112,1
230,1
0,1
1,1
160,1
0,1
0,1
2,1
1,1
2,1
No,1
53,1
1,1
0,1
123,1
282,1
0,1
1,1
95,1
1,1
2,1
1,1
2,1
3,1
No,1
63,1
0,1
0,1
108,1
269,1
0,1
1,1
169,1
1,1
1.8,1
1,1
2,1
2,1
No,1
54,1
1,1
0,1
110,1
206,1
0,1
0,1
108,1
1,1
0,1
1,1
1,1
2,1
No,1
66,1
1,1
0,1
112,1
212,1
0,1
0,1
132,1
1,1
0.1,1
2,1
1,1
2,1
No,1
55,1
0,1
0,1
180,1
327,1
0,1
2,1
117,1
1,1
3.4,1
1,1
0,1
2,1
No,1
49,1
1,1
2,1
118,1
149,1
0,1
0,1
126,1
0,1
0.8,1
2,1
3,1
2,1
No,1
54,1
1,1
0,1
122,1
286,1
0,1
0,1
116,1
1,1
3.2,1
1,1
2,1
2,1
No,1
56,1
1,1
0,1
130,1
283,1
1,1
0,1
103,1
1,1
1.6,1
0,1
0,1
3,1
No,1
46,1
1,1
0,1
120,1
249,1
0,1
0,1
144,1
0,1
0.8,1
2,1
0,1
3,1
No,1
61,1
1,1
3,1
134,1
234,1
0,1
1,1
145,1
0,1
2.6,1
1,1
2,1
2,1
No,1
67,1
1,1
0,1
120,1
237,1
0,1
1,1
71,1
0,1
1,1
1,1
0,1
2,1
No,1
58,1
1,1
0,1
100,1
234,1
0,1
1,1
156,1
0,1
0.1,1
2,1
1,1
3,1
No,1
47,1
1,1
0,1
110,1
275,1
0,1
0,1
118,1
1,1
1,1
1,1
1,1
2,1
No,1
52,1
1,1
0,1
125,1
212,1
0,1
1,1
168,1
0,1
1,1
2,1
2,1
3,1
No,1
58,1
1,1
0,1
146,1
218,1
0,1
1,1
105,1
0,1
2,1
1,1
1,1
3,1
No,1
57,1
1,1
1,1
124,1
261,1
0,1
1,1
141,1
0,1
0.3,1
2,1
0,1
3,1
No,1
58,1
0,1
1,1
136,1
319,1
1,1
0,1
152,1
0,1
0,1
2,1
2,1
2,1
No,1
61,1
1,1
0,1
138,1
166,1
0,1
0,1
125,1
1,1
3.6,1
1,1
1,1
2,1
No,1
42,1
1,1
0,1
136,1
315,1
0,1
1,1
125,1
1,1
1.8,1
1,1
0,1
1,1
No,1
52,1
1,1
0,1
128,1
204,1
1,1
1,1
156,1
1,1
1,1
1,1
0,1
0,1
No,1
59,1
1,1
2,1
126,1
218,1
1,1
1,1
134,1
0,1
2.2,1
1,1
1,1
1,1
No,1
40,1
1,1
0,1
152,1
223,1
0,1
1,1
181,1
0,1
0,1
2,1
0,1
3,1
No,1
61,1
1,1
0,1
140,1
207,1
0,1
0,1
138,1
1,1
1.9,1
2,1
1,1
3,1
No,1
46,1
1,1
0,1
140,1
311,1
0,1
1,1
120,1
1,1
1.8,1
1,1
2,1
3,1
No,1
59,1
1,1
3,1
134,1
204,1
0,1
1,1
162,1
0,1
0.8,1
2,1
2,1
2,1
No,1
57,1
1,1
1,1
154,1
232,1
0,1
0,1
164,1
0,1
0,1
2,1
1,1
2,1
No,1
57,1
1,1
0,1
110,1
335,1
0,1
1,1
143,1
1,1
3,1
1,1
1,1
3,1
No,1
55,1
0,1
0,1
128,1
205,1
0,1
2,1
130,1
1,1
2,1
1,1
1,1
3,1
No,1
61,1
1,1
0,1
148,1
203,1
0,1
1,1
161,1
0,1
0,1
2,1
1,1
3,1
No,1
58,1
1,1
0,1
114,1
318,1
0,1
2,1
140,1
0,1
4.4,1
0,1
3,1
1,1
No,1
58,1
0,1
0,1
170,1
225,1
1,1
0,1
146,1
1,1
2.8,1
1,1
2,1
1,1
No,1
67,1
1,1
2,1
152,1
212,1
0,1
0,1
150,1
0,1
0.8,1
1,1
0,1
3,1
No,1
44,1
1,1
0,1
120,1
169,1
0,1
1,1
144,1
1,1
2.8,1
0,1
0,1
1,1
No,1
63,1
1,1
0,1
140,1
187,1
0,1
0,1
144,1
1,1
4,1
2,1
2,1
3,1
No,1
63,1
0,1
0,1
124,1
197,1
0,1
1,1
136,1
1,1
0,1
1,1
0,1
2,1
No,1
59,1
1,1
0,1
164,1
176,1
1,1
0,1
90,1
0,1
1,1
1,1
2,1
1,1
No,1
57,1
0,1
0,1
140,1
241,1
0,1
1,1
123,1
1,1
0.2,1
1,1
0,1
3,1
No,1
45,1
1,1
3,1
110,1
264,1
0,1
1,1
132,1
0,1
1.2,1
1,1
0,1
3,1
No,1
68,1
1,1
0,1
144,1
193,1
1,1
1,1
141,1
0,1
3.4,1
1,1
2,1
3,1
No,1
57,1
1,1
0,1
130,1
131,1
0,1
1,1
115,1
1,1
1.2,1
1,1
1,1
3,1
No,1
57,1
0,1
1,1
130,1
236,1
0,1
0,1
174,1
0,1
0,1
1,1
1,1
2,1
No,1
